name,continue_drop,student_id,gender, grade,class,Chinese_marks,english_marks,math_marks
康悦,1,1604396,1,5,8,85.64,38.4,47.2
卫淇瑶,1,1604397,0,5,8,82.35,50.2,73
戴筠建,1,1604398,1,5,8,82.08,52,48.5
冯珍兰,1,1604399,0,5,8,73.98,49.4,47.4
卜妤翔,1,1604400,1,5,8,88.2,69.1,77.4
熊和兰,1,1604401,0,5,8,87.86,38.3,25.7
舒霄,1,1604402,1,5,8,81.37,51.3,72
邱一妹,1,1604403,1,5,8,70.41,40.3,50.3
昝策勤,1,1604404,0,5,8,88.6,84.1,65.5
杜英涵,1,1604405,1,5,8,71.56,55.2,58.4
岑影瑗,1,1604406,0,5,9,81.07,75.9,83.8
汤一凝,1,1604407,0,5,9,83.74,74.5,99.9
严瑶媛,1,1604408,1,5,9,78.25,72,76.3
毕雁淑,0,1604409,1,5,9,89.29,49.5,43.8
谈华,1,1604410,0,5,9,70.27,80.7,89.5
柏瑶,1,1604411,0,5,9,71.16,39.7,56.5
姚姬枫,1,1604412,1,5,9,87.43,59.7,103
常乐轮,1,1604413,0,5,9,81.71,59.9,40.1
余青露,1,1604414,0,5,9,87.87,56.1,63.2
麻芳霭,1,1604415,0,5,9,80.53,56.2,76.2
田琛,1,1604416,0,5,9,87.62,53.5,45.3
康莲,1,1604417,1,5,9,72.95,93.7,91.3
奚琰钧,1,1604418,1,5,9,88.27,66.6,83.3
范菲淳,1,1604419,1,5,9,77.25,66.2,73.6
任朋昭,1,1604420,0,5,9,86.58,46.8,66.6
滕策宜,1,1604421,1,5,9,71.22,62.2,68.2
邱雅漩,1,1604422,0,5,9,87.42,66,35.4
伏宏莲,1,1604423,1,5,9,80.47,47.4,78.1
魏艺夕,1,1604424,0,5,9,86.06,43.4,34.3
江影卿,1,1604425,1,5,9,72.48,35.5,38.8
江盛渊,0,1604426,0,5,9,88.67,31.7,64.6
雷静美,1,1604427,1,5,9,80.17,64.4,89
成姣启,1,1604428,0,5,9,73.96,48.3,33.5
严巧函,1,1604429,0,5,9,79.27,44.8,73.3
萧丽丽,1,1604430,1,5,9,72.5,92.1,70.9
蒋萍爱,1,1604431,1,5,9,79.96,44.5,63.2
郎影,1,1604432,0,5,9,70.11,80.6,96.6
郑克,1,1604433,0,5,9,83.34,39.9,40.9
熊昭竹,1,1604434,1,5,9,81.36,40.9,50.5
鲍雅亨,1,1604435,1,5,9,72.65,55.3,65.5
郭萍克,1,1604436,0,5,9,76.09,61.4,67.4
罗婷,0,1604437,0,5,9,85.21,55.6,72.5
危宏倩,1,1604438,0,5,9,73.64,61.1,45.4
常可,1,1604439,0,5,9,79.61,57.1,70.7
蔡伊卿,1,1604440,0,5,9,87.84,35.3,43.4
史之,1,1604441,1,5,9,81.73,28.8,54.7
苗涵,1,1604442,1,5,9,85.74,75.5,76.8
强维,1,1604443,1,5,9,79.36,67,86.2
林影,1,1604444,0,5,9,83.64,43.5,86.5
强馨,1,1604445,1,5,9,88.98,61.1,53.4
卞朋,1,1604446,1,5,9,74.65,54.2,60.9
康雅美,1,1604447,0,5,9,87.72,40.2,17.4
强翔晗,1,1604448,0,5,9,74.64,82.7,89.6
邱全晨,1,1604449,1,5,9,80.15,61.5,37.6
于亚士,1,1604450,1,5,9,89.25,46.3,57.1
陶航冠,1,1604451,1,5,9,85.08,62.5,73.9
花佳乐,1,1604452,0,5,9,73.55,71.4,67.9
凤启蕊,1,1604453,0,5,9,76.63,62.6,62.8
樊莉文,1,1604454,0,5,9,89.24,30.2,34.9
祁云欢,1,1604455,0,5,9,72.42,85.5,80.8
梅枝,1,1604456,1,5,9,77.31,68.4,21.4
贺影,1,1604457,0,5,10,71.58,21.4,13.7
尤澜先,1,1604458,1,5,10,81.08,73.2,79.4
昝固,1,1604459,0,5,10,82.59,31.8,76.3
马佳娟,1,1604460,0,5,10,76.66,52.2,52.3
孟致言,1,1604461,0,5,10,89.26,60.2,56.4
梁丽,1,1604462,0,5,10,88.24,36.3,25
时琳伦,1,1604463,0,5,10,80.79,38,32.1
平瑾秀,1,1604464,0,5,10,77.72,30.9,63.8
贾娟朗,1,1604465,0,5,10,85.55,33,62.8
史青,1,1604466,0,5,10,88.37,72.2,76.4
柏渊融,1,1604467,1,5,10,73.15,57.3,55.8
朱弘柏,1,1604468,1,5,10,77.83,45.6,71.1
刁月素,1,1604469,1,5,10,81.17,45,46.2
梅琛彤,1,1604470,1,5,10,84.2,65,92.6
夏月月,1,1604471,1,5,10,80.43,51.2,40.5
夏华若,1,1604472,1,5,10,70.06,51.3,80
霍朗先,1,1604473,0,5,10,72.14,68.7,14.2
素萱,1,1604474,1,5,10,82.28,88.9,73.7
安娟芸,1,1604475,1,5,10,75.18,30.2,37.2
孔筠萱,1,1604476,1,5,10,78.02,46.2,32
何莉,1,1604477,1,5,10,84.81,50.6,51.7
郭聪,1,1604478,0,5,10,74.95,64.2,60.2
岑君珍,1,1604479,1,5,10,73.74,46.8,53.8
吴婉英,1,1604480,0,5,10,77.2,33.5,10.4
汪竹,1,1604481,0,5,10,77.79,57.3,50.2
骆爱凝,1,1604482,1,5,10,70.95,26,29.6
谢翰莹,1,1604483,0,5,10,80.66,28.5,61.2
凌凡希,1,1604484,1,5,10,71.52,31.7,20.1
狄霄嫣,1,1604485,0,5,10,81.63,52.9,41.4
秦静姬,0,1604486,1,5,10,89.68,52.1,35.9
邬宏瑛,1,1604487,1,5,10,82.88,35.4,9.9
常彤倩,1,1604488,1,5,10,70.63,28.7,9.4
袁珠,1,1604489,0,5,10,78.43,33.8,39.3
姚媛,1,1604490,0,5,10,88.92,23.8,42.3
万香,1,1604491,1,5,10,81.22,51.9,63.1
闵树,1,1604492,1,5,10,85.58,55.9,43.3
杨娟美,1,1604493,1,5,10,74.07,26,12.6
姜澜蕊,1,1604494,1,5,10,86.12,72.7,53.9
董融,1,1604495,1,5,10,85.94,40.5,16.7
王梁妹,1,1604496,0,5,10,81.27,97.7,79.7
邬影宇,1,1604497,1,5,10,85.91,63.6,56.2
毕娟媛,1,1604498,0,5,10,88.09,49.2,51.3
梁昭,1,1604499,1,5,10,82.9,70.6,73.7
蔡宜,1,1604500,1,5,10,81.94,62.1,43.6
湛英全,1,1604501,1,5,10,86.94,58.2,51
郝枝,1,1604502,0,5,10,80.39,46.3,36.1
梅艺黛,1,1604503,1,5,10,89.54,37.9,36.5
安伯蓓,1,1604504,1,5,11,73.37,82.3,66.3
许雪咏,1,1604505,0,5,11,81.91,40.6,63.5
危旭瑶,1,1604506,0,5,11,81.01,70.9,56.2
周淳莉,1,1604507,1,5,11,75.88,52.3,47.8
夏飘丽,1,1604508,1,5,11,81.67,63.9,56.3
计和婵,1,1604509,0,5,11,71.33,52.4,55.2
童柏宇,1,1604510,1,5,11,75.11,36.4,56.2
蓝姬枝,1,1604511,0,5,11,88.12,56.3,61.1
江枫,1,1604512,0,5,11,85.65,86.8,84.8
卫瑞沫,1,1604513,0,5,11,70.85,75.7,91.6
庞蓉君,0,1604514,1,5,11,87.78,66.2,68.5
朱真,1,1604515,0,5,11,73.12,51.8,17.3
秦纯,1,1604516,1,5,11,86.11,83,68.6
狄芳媛,1,1604517,0,5,11,83.76,21.4,34.2
席芝,1,1604518,0,5,11,77.92,73.1,67.1
汤影瑶,1,1604519,1,5,11,74.33,45.7,58.1
屈琴奕,1,1604520,0,5,11,87.21,24,12.4
姜黛腾,1,1604521,1,5,11,70.57,57.3,35.7
汪亮可,0,1604522,1,5,11,81.2,21.6,38.9
吕可,1,1604523,0,5,11,82.74,57.1,44.2
元珠雨,1,1604524,0,5,11,76.81,74.4,49.9
戴纨倩,1,1604525,1,5,11,80.59,44,36.6
齐融,1,1604526,1,5,11,76.77,71.9,57.5
梁梁,1,1604527,1,5,11,77.56,62.8,62.1
葛凡枫,1,1604528,1,5,11,72.77,63.2,34
彭露娅,1,1604529,0,5,11,73.91,65.9,40.8
卫翰柏,1,1604530,0,5,11,87.21,61.5,37.3
黄德鹏,1,1604531,1,5,11,77.07,51,29.4
项纯佳,1,1604532,1,5,11,80.06,89.1,80.2
彭镇薇,1,1604533,1,5,11,75.33,16,11.3
蓝建华,1,1604534,1,5,11,76.03,51.8,45.6
卜萱环,1,1604535,0,5,11,86.71,35.2,40
贺莹漩,1,1604536,1,5,11,78.45,41.3,45.8
贾维文,1,1604537,0,5,11,79.98,84.6,82.4
纪晶悦,1,1604538,1,5,11,72.6,42,44
孔嫣允,1,1604539,0,5,11,72.96,85.4,76.6
林琳娟,1,1604540,1,5,11,79.61,44.3,66.7
卞晨秀,1,1604541,1,5,11,88.74,44.1,2.3
苗淇岚,1,1604542,1,5,11,72.39,65.4,44.7
汤浩,1,1604543,1,5,11,88.97,75.3,85.1
颜宏清,1,1604544,0,5,11,82.46,23.8,31.6
熊纯嫣,1,1604545,1,5,11,71.32,24.8,22.9
伍亚,1,1604546,1,5,11,70.4,26.7,20.9
方琳萱,1,1604547,0,5,11,78.36,62.3,58.2
殷环,1,1604548,0,5,11,83.24,33.2,47.8
薛妍妹,0,1604549,1,5,11,79.44,51.1,59.4
罗宁,1,1604550,0,5,11,70.48,55.1,64.2
支伦莹,1,1604551,1,5,11,71.72,69.7,51.9
张乐先,1,1604552,0,5,11,79.12,64.7,76.6
袁芝琴,1,1604553,1,5,11,82.07,49.7,39
许涵融,1,1604554,0,5,11,75.37,80.6,49
项艺皑,1,1604555,1,5,11,85.71,14.7,69.1
陈霄轮,1,1604556,1,5,11,75.73,27.1,26.6
谈凡惠,1,1604557,1,5,11,70.71,82.8,103.2
张凝妤,1,1604558,1,5,11,81.86,59.3,46.4
邹淳丽,1,1604559,0,5,11,79.41,27,19.8
刁雄丽,0,1604560,0,5,11,85.41,47.2,13.4
潘娅,1,1604561,1,5,12,77.91,45.5,56.9
彭宜璧,1,1604562,1,5,12,84.64,84.9,68.1
康芝凝,1,1604563,1,5,12,80.37,37.9,46.1
潘爽希,1,1604564,0,5,12,73.76,60,51.1
葛宏莎,1,1604565,0,5,12,75.51,85.9,89.6
熊黛影,0,1604566,1,5,12,88.42,79.8,40.8
邹楠琴,1,1604567,1,5,12,81.27,48,16.3
齐佳思,1,1604568,1,5,12,85.73,41.1,64.9
时珍,1,1604569,1,5,12,79.8,64.3,44.2
阮晴启,1,1604570,1,5,12,71.71,26.5,69.4
杨芳茜,1,1604571,0,5,12,76.23,35.3,69.9
顾冰灵,1,1604572,1,5,12,74.45,40.3,51.1
乐泓启,1,1604573,1,5,12,82.89,14.6,30.1
韩风,1,1604574,1,5,12,88.72,34.7,65.9
闵维颖,1,1604575,0,5,12,72.12,17.3,22.6
项奕泓,1,1604576,0,5,12,71.84,27.7,55.1
尤谦蓉,1,1604577,1,5,12,77.17,44.2,43.7
殷士之,0,1604578,0,5,12,78.11,101,74.9
皮妍,1,1604579,0,5,12,70.14,64.2,47.8
徐岚晶,1,1604580,0,5,12,75.39,42.9,32.3
任萍莎,1,1604581,0,5,12,79.44,88.5,63.3
明莹,1,1604582,0,5,12,78.24,28.3,33.7
贺炎,1,1604583,0,5,12,83.26,35.1,34.4
娄凝皑,1,1604584,1,5,12,88.64,7.7,18.3
沈珠,1,1604585,1,5,12,74.04,51.4,40.9
韦可琳,1,1604586,0,5,12,73.36,51.2,29
刁勤固,1,1604587,0,5,12,74,66.6,60.2
湛策钧,1,1604588,0,5,12,78.08,52.6,37.8
盛玉美,1,1604589,1,5,12,82.67,61.4,53.6
章莉洁,1,1604590,0,5,12,82.38,51.9,59.4
梅岚,1,1604591,0,5,12,81.17,52.5,17.7
明航,1,1604592,0,5,12,83.28,45.7,48
锺鹏,1,1604593,0,5,12,88.73,72.8,82.1
苏筠珊,1,1604594,1,5,12,75.57,32.2,41.8
卫妹,1,1604595,1,5,12,87.62,66.4,75.7
苏茜浩,1,1604596,0,5,12,83.94,56.6,13.3
娄珊璐,1,1604597,1,5,12,70.93,49.5,56.6
莫舒艺,1,1604598,0,5,12,82.42,59.8,41.3
褚蓉亨,1,1604599,1,5,12,87.48,52.4,46.1
常娟晶,1,1604600,1,5,12,71.5,67.2,74.2
元铭亮,0,1604601,0,5,12,81.78,52.3,50.3
尤黛全,1,1604602,0,5,12,88.34,40.8,32
臧娅吉,1,1604603,0,5,12,80.4,48.5,30.6
岑建雄,1,1604604,0,5,12,74.94,50.7,10.7
席勤,1,1604605,1,5,12,87.94,42.6,38
姚羽芝,1,1604606,1,5,12,82.69,66.9,74.6
熊莉珍,0,1604607,1,5,12,71.71,75.8,68.1
刁月宁,1,1604608,0,5,12,84.61,61.5,89.5
费枝,1,1604609,0,5,13,74.75,75.9,13.2
滕佩,1,1604610,1,5,13,88.94,46,45.6
席盛,1,1604611,1,5,13,81.77,57.4,44.4
范梦淇,1,1604612,1,5,13,88.35,55.6,30.4
沈函伦,1,1604613,1,5,13,72.15,70.3,36.2
吕怡,1,1604614,0,5,13,80.68,66.3,51.9
魏宁佳,1,1604615,1,5,13,74.44,70.1,77.9
湛枝,1,1604616,0,5,13,70.73,55.8,56.7
舒克,1,1604617,1,5,13,87.86,53.3,39.1
唐凝倩,1,1604618,0,5,13,87.32,37.3,35.5
沈凡萱,1,1604619,0,5,13,74.91,61.1,38
秦嘉眉,1,1604620,0,5,13,84.85,47.4,30.4
郭倩,1,1604621,1,5,13,75.9,67.7,59.9
汪炎梦,1,1604622,1,5,13,71.83,47.5,44.9
皮筠,1,1604623,0,5,13,77.82,62.6,56.3
彭莉瑶,1,1604624,1,5,13,86.85,58.8,41.2
杜灵茜,1,1604625,0,5,13,88.45,85.5,56.6
禹悦滢,1,1604626,1,5,13,74.36,62.5,36.6
闵君婷,1,1604627,0,5,13,85.28,65.6,62.5
冯以先,0,1604628,0,5,13,71.58,46.7,30.1
金枝,1,1604629,1,5,13,81.63,41.1,8
杨悦,0,1604630,0,5,13,70.11,69.9,62.3
阮真菁,1,1604631,0,5,13,72.8,60.1,44.3
冯钧,1,1604632,0,5,13,71.72,59.6,47.5
沈茜,0,1604633,0,5,13,82.48,67.4,15.7
张渊,1,1604634,0,5,13,81.31,53.7,38.9
沈莉致,1,1604635,0,5,13,83.58,40.6,66.1
支君,1,1604636,0,5,13,76.21,31.9,65.6
路璐,1,1604637,0,5,13,85.95,60,22.9
于钧亨,1,1604638,1,5,13,76.86,47.8,28.3
邹钊璐,1,1604639,0,5,13,86.23,63.6,64
毕树,1,1604640,0,5,13,77.12,63.2,66.2
钱伦,1,1604641,0,5,13,84.79,46.4,35.1
水晨,1,1604642,0,5,13,86.92,54.6,48
钱宁,1,1604643,0,5,13,89.82,59.7,54.4
齐茜静,1,1604644,0,5,13,75.21,62.5,77.9
秦枫航,1,1604645,1,5,13,89.36,44.5,29.9
喻瑗,0,1604646,0,5,13,80.27,82,55.1
秦竹,1,1604647,0,5,13,75.32,53.5,41.7
林瑛珍,1,1604648,1,5,13,75.24,39.3,39.8
平悦,1,1604649,1,5,13,84.85,68.5,39.3
马薇,1,1604650,1,5,13,75.19,43.2,51.9
卞荔钊,1,1604651,1,5,13,82.26,47.8,20.6
廉茜,1,1604652,1,5,13,86.8,94.9,70.8
贝怡柔,1,1604653,0,5,13,81.23,76.7,77.7
阮贞雄,1,1604654,1,5,13,89.05,56.3,54.4
柯梁,1,1604655,1,5,13,82.98,73.8,86.3
颜叶,1,1604656,1,5,13,89.75,51.1,39
戴蓉翔,1,1604657,1,5,13,85.41,56.9,35.2
尹晨士,1,1604658,0,5,13,72.85,57.6,59
朱荔,1,1604659,1,5,13,87.69,88.2,75.7
宋芳,1,1604660,0,5,13,71.26,89.9,74.4
汪和竹,1,1604661,1,5,13,70.36,61.4,63.9
顾华,1,1604662,0,5,13,78.91,67.9,55
郭希姣,1,1604663,1,5,13,80.83,79.3,67
皮宜雪,1,1604664,1,5,14,87.58,53.6,58.4
郎怡,1,1604665,0,5,14,79.45,48.3,68.7
熊芸,1,1604666,1,5,14,79.82,61.1,43.4
谈姬荔,1,1604667,0,5,14,72.75,44.8,33.6
雷宜荣,1,1604668,1,5,14,72.25,42.4,44.3
倪梦,1,1604669,1,5,14,77.02,44,51
马寒,1,1604670,0,5,14,75.24,57.2,65.3
谈霞芝,1,1604671,0,5,14,74.4,64.8,58.6
高媛琴,1,1604672,0,5,14,79.75,53.8,34.7
陈美,1,1604673,1,5,14,70.9,76.7,54.2
曹涵淇,1,1604674,1,5,14,70.77,79.8,81.9
潘丹琪,1,1604675,0,5,14,73.85,76.4,67.6
郑娜眉,1,1604676,0,5,14,71.37,53.3,41.6
华洁,1,1604677,0,5,14,76.02,74.1,49.5
康秋芳,1,1604678,1,5,14,76.36,66.7,57.6
卢寒沫,1,1604679,1,5,14,80.19,46.5,27.7
童娜,1,1604680,0,5,14,76.43,53.8,40.1
钱琴,1,1604681,1,5,14,71.2,75.1,62.6
郎茜,1,1604682,0,5,14,74.71,83.1,41.3
祁渊,1,1604683,0,5,14,84.34,54.7,32.8
傅彤,1,1604684,0,5,14,81.31,44.6,50.3
董琳娴,1,1604685,1,5,14,85.93,93.9,94.8
酆茜,1,1604686,1,5,14,78.45,53.2,40.4
邵荷,1,1604687,1,5,14,88.23,72.7,66.6
臧姬,1,1604688,0,5,14,83.61,48.3,23.5
江菲,1,1604689,1,5,14,89.17,64.3,34.7
平茹浩,0,1604690,1,5,14,73.97,71.1,64
夏致媛,1,1604691,0,5,14,78.05,55.8,28.4
姚钧霭,1,1604692,0,5,14,70.15,43.2,22.7
姜爱,1,1604693,1,5,14,73.24,47.9,14.8
余勤清,1,1604694,1,5,14,70.49,58.2,38.9
虞倩,1,1604695,0,5,14,78.06,69.8,48.2
黄翰羽,1,1604696,1,5,14,71.73,69.6,61.3
戚芝,1,1604697,1,5,14,85.72,54.4,50
滕媛丹,1,1604698,1,5,14,79.82,56.2,47.4
任一美,1,1604699,1,5,14,71.03,63.5,46
盛影铎,1,1604700,1,5,14,72.21,57.3,35.7
江柏玲,1,1604701,0,5,14,78.43,77.8,53.1
殷翰滢,1,1604702,1,5,14,74.7,86.5,79
强亨,1,1604703,1,5,14,85.38,84.8,68.4
余清,1,1604704,0,5,14,86.45,98.5,88.5
冯铭莉,1,1604705,1,5,14,79.85,86.9,74
杨妍可,1,1604706,1,5,14,86.08,56.8,15.2
卞雪莹,1,1604707,0,5,14,81.27,61.1,41.3
阮馨,1,1604708,1,5,14,79.5,25.5,47.4
蔡栋琪,1,1604709,0,5,14,73.01,48.1,75.7
娄雅晗,1,1604710,0,5,14,85.55,80.4,64.6
熊珍勤,1,1604711,0,5,14,76.7,55.4,73
熊娴全,0,1604712,1,5,14,79.91,94.7,69.7
盛钧,1,1604713,0,5,14,81.3,42.9,27.5
任若德,1,1604714,0,5,15,84.39,56.4,53.1
常韵宇,1,1604715,1,5,15,79.45,73.4,93.5
喻苑,1,1604716,0,5,15,80.48,45,44.7
花瑶,1,1604717,0,5,15,87.5,55.9,44.4
蓝妤,1,1604718,0,5,15,78.88,66.7,79.4
彭怡轮,1,1604719,1,5,15,73.2,64.9,73.7
郑滢茹,1,1604720,0,5,15,75.35,60,63.1
明吉全,1,1604721,1,5,15,75.14,53.2,59.4
张香昭,1,1604722,1,5,15,76.45,46.4,23.6
蔡弘竹,1,1604723,0,5,15,82.89,83.6,73.7
李淳致,1,1604724,0,5,15,86.41,74.7,77.8
韦芝莉,1,1604725,0,5,15,82.1,63.2,38.6
汤固铭,1,1604726,0,5,15,79.83,81,61
席仪英,1,1604727,0,5,15,70.42,56.7,67.4
明夕,1,1604728,1,5,15,80.81,50,49.4
戚渊,1,1604729,1,5,15,76.56,43.6,42.2
纪翰娟,1,1604730,0,5,15,75.18,31,6.8
臧聪渊,1,1604731,0,5,15,81.49,60.1,21.2
舒英伯,1,1604732,1,5,15,70.51,28.9,33.2
屈薇可,1,1604733,0,5,15,86.28,55.1,51.1
葛荔瑗,1,1604734,0,5,15,82.41,89.1,59.2
屈萍霭,1,1604735,0,5,15,72.6,24,27.4
喻可芝,1,1604736,1,5,15,83.28,60.8,40.4
梅家,1,1604737,0,5,15,70.58,75.3,37
祁萱,1,1604738,0,5,15,85.92,51,18.6
贝芝,1,1604739,1,5,15,87.9,56,23.6
蓝枝婕,1,1604740,1,5,15,71.36,92,100.2
郝琳,1,1604741,1,5,15,89.69,50.8,19.4
鲍黛雪,1,1604742,0,5,15,84.06,57.5,50.4
李凤,1,1604743,1,5,15,87.06,81.8,79
娄寒娟,1,1604744,1,5,15,75.37,81.4,70.3
潘颖羽,1,1604745,0,5,15,73.02,44.4,11.4
蔡柔勤,1,1604746,0,5,15,73.52,75.4,48.1
徐晴莉,1,1604747,1,5,15,77.17,90.1,64.2
罗钧谦,1,1604748,1,5,15,76.78,74.5,88.5
沈元,1,1604749,0,5,15,77.27,58.1,44.8
萧黛,1,1604750,1,5,15,78,59.4,52.3
席玉源,1,1604751,0,5,15,76.68,72.8,57.8
邵美珠,1,1604752,0,5,15,76.1,56.8,52.2
颜奕萱,1,1604753,0,5,15,76.95,51.7,14.3
麻乐荷,1,1604754,1,5,15,85.21,64.6,77.2
卫婷腾,1,1604755,0,5,15,72.34,57,35.3
史源士,1,1604756,1,5,15,87.52,29.6,34.6
花菁园,1,1604757,1,5,15,81.17,57.8,35.4
夏雪毓,1,1604758,1,5,15,83.44,49.6,41.8
金时弘,1,1604759,0,5,15,79.03,62.3,26.6
钱萱皑,1,1604760,0,5,15,83.88,40.1,52.1
江荷,1,1604761,0,5,15,83.76,22.7,35.7
康以怡,1,1604762,0,5,15,79.21,42,17.2
祁怡朗,1,1604763,1,5,16,84.15,58.4,85.1
郑谦枫,1,1604764,0,5,16,83.18,46,67.4
季爽克,1,1604765,0,5,16,86.56,71.3,78.2
奚士菁,1,1604766,0,5,16,72.76,70.4,95.1
熊婕亮,1,1604767,1,5,16,73.73,53.7,54.7
狄眉希,1,1604768,1,5,16,75.66,54.4,64.6
莫悦倩,1,1604769,1,5,16,79.88,45.1,39.1
毕澜宜,1,1604770,1,5,16,85.9,64.5,74.5
费凡欢,1,1604771,1,5,16,88.1,37.4,46.3
莫希,1,1604772,1,5,16,80.71,53,56.2
平环淳,1,1604773,0,5,16,85.76,56.7,83
滕子丽,1,1604774,1,5,16,83.23,65.5,78.8
金雪嫣,1,1604775,0,5,16,76.63,34.7,57.6
花吉,1,1604776,1,5,16,86.95,53.7,54.3
彭悦涵,1,1604777,0,5,16,77.06,45.6,84.7
乐馨憧,1,1604778,0,5,16,78.39,38.4,47.2
潘璧飘,1,1604779,1,5,16,83.56,50.2,73
项飘,1,1604780,1,5,16,72.67,52,48.5
和琴岚,1,1604781,1,5,16,85.18,49.4,47.4
葛琦芳,1,1604782,0,5,16,74.23,69.1,77.4
何丽维,1,1604783,1,5,16,80.29,38.3,25.7
唐晓,1,1604784,0,5,16,83.08,51.3,72
杜真炎,1,1604785,1,5,16,78.01,40.3,50.3
蓝巧启,1,1604786,1,5,16,85.67,84.1,65.5
顾文泰,1,1604787,0,5,16,74.39,55.2,58.4
贺慧嫣,1,1604788,0,5,16,76.12,75.9,83.8
罗玉轮,1,1604789,1,5,16,77.27,74.5,99.9
费清昭,1,1604790,0,5,16,82.65,72,76.3
孔柔,0,1604791,1,5,16,87.65,49.5,43.8
酆文,1,1604792,0,5,16,73.4,80.7,89.5
范瑶瑗,1,1604793,0,5,16,71.77,39.7,56.5
史瑶启,1,1604794,1,5,16,74.77,59.7,103
曹奇瑞,1,1604795,1,5,16,76.8,59.9,40.1
齐雪婷,1,1604796,1,5,16,88.51,56.1,63.2
皮真,1,1604797,0,5,16,71.71,56.2,76.2
戚莉,1,1604798,1,5,16,85.31,53.5,45.3
姚璐蓉,1,1604799,0,5,16,76.96,93.7,91.3
徐悦,1,1604800,1,5,16,78.25,66.6,83.3
周影眉,1,1604801,0,5,16,81.93,66.2,73.6
苗瑶淑,1,1604802,1,5,16,86.42,46.8,66.6
费怡佳,1,1604803,0,5,16,73.58,62.2,68.2
方莉清,1,1604804,0,5,16,81.35,66,35.4
毛一克,1,1604805,0,5,16,88.02,47.4,78.1
冯真聪,1,1604806,0,5,16,83.13,43.4,34.3
皮航妍,1,1604807,1,5,16,78.83,35.5,38.8
柳云子,0,1604808,0,5,16,78.73,31.7,64.6
姚璧,1,1604809,0,5,16,85.67,64.4,89
顾宇琦,1,1604810,1,5,16,85.52,48.3,33.5
吴园朋,1,1604811,1,5,16,83.07,44.8,73.3
孙宜灵,1,1604812,1,5,16,76.63,92.1,70.9
莫盛慧,1,1604813,1,5,16,80.95,44.5,63.2
费慧淳,1,1604814,0,5,16,82.98,80.6,96.6
祁希秋,1,1604815,1,5,16,80.73,39.9,40.9
娄行依,1,1604816,0,5,16,76.29,40.9,50.5
葛巧,1,1604817,0,5,16,79.47,55.3,65.5
纪建,1,1604818,1,5,17,78.47,61.4,67.4
凤旭倩,0,1604819,0,5,17,80.19,55.6,72.5
齐钊霞,1,1604820,0,5,17,85.54,61.1,45.4
鲍丹,1,1604821,1,5,17,77.37,57.1,70.7
雷宜,1,1604822,1,5,17,75.9,35.3,43.4
骆洁羽,1,1604823,0,5,17,74.04,28.8,54.7
和瑶,1,1604824,0,5,17,85.47,75.5,76.8
莫琪英,1,1604825,0,5,17,77.07,67,86.2
谢莹,1,1604826,0,5,17,78.85,43.5,86.5
薛美雁,1,1604827,1,5,17,83.96,61.1,53.4
韦莹翰,1,1604828,0,5,17,71.97,54.2,60.9
任全芳,1,1604829,1,5,17,80.34,40.2,17.4
凤怡皑,1,1604830,1,5,17,81.7,82.7,89.6
郝云琦,1,1604831,0,5,17,76.01,61.5,37.6
韦云,1,1604832,0,5,17,85.71,46.3,57.1
安英婷,1,1604833,1,5,17,86.9,62.5,73.9
俞伊钧,1,1604834,1,5,17,82.07,71.4,67.9
章茜伯,1,1604835,1,5,17,76.31,62.6,62.8
莫丹,1,1604836,1,5,17,84.08,30.2,34.9
姜玲,1,1604837,0,5,17,70.58,85.5,80.8
余爽,1,1604838,0,5,17,71.65,68.4,21.4
徐妍倩,1,1604839,0,5,17,80.45,21.4,13.7
邬筠,1,1604840,1,5,17,74.47,73.2,79.4
田艳,1,1604841,1,5,17,78.22,31.8,76.3
施蓓茜,1,1604842,1,5,17,78.97,52.2,52.3
沈朋时,1,1604843,1,5,17,82.86,60.2,56.4
李瑞,1,1604844,1,5,17,80.18,36.3,25
傅时欢,1,1604845,1,5,17,71.09,38,32.1
董鸣悦,1,1604846,0,5,17,77.58,30.9,63.8
胡兰清,1,1604847,0,5,17,87.01,33,62.8
魏钧,1,1604848,1,5,17,82.67,72.2,76.4
霍家亨,1,1604849,0,5,17,78.78,57.3,55.8
陈朋香,1,1604850,0,5,17,78.26,45.6,71.1
米依先,1,1604851,0,5,17,88.49,45,46.2
汤瑛,1,1604852,0,5,17,89.49,65,92.6
郑茗亚,1,1604853,1,5,17,75.33,51.2,40.5
沈仪莹,1,1604854,0,5,17,88.32,51.3,80
昝奕,1,1604855,0,5,17,79.54,68.7,14.2
萧之瑛,1,1604856,0,5,17,86.42,88.9,73.7
朱爱薇,1,1604857,0,5,17,78.06,30.2,37.2
黄雪露,1,1604858,0,5,17,86.44,46.2,32
蓝筠,1,1604859,1,5,17,87.41,50.6,51.7
莫洁致,1,1604860,1,5,17,88.8,64.2,60.2
臧贞,1,1604861,1,5,17,89.91,46.8,53.8
谈蓉,1,1604862,0,5,17,71.44,33.5,10.4
史琰娟,1,1604863,1,5,17,87.85,57.3,50.2
邹固柔,1,1604864,0,5,17,88.35,26,29.6
韦文,1,1604865,0,5,17,72.03,28.5,61.2
颜瑞雄,1,1604866,1,5,17,79.65,31.7,20.1
汪亮茗,1,1604867,1,5,17,74.51,52.9,41.4
冯荣,0,1604868,1,5,17,82.73,52.1,35.9
马珠朗,1,1604869,0,5,17,83.17,35.4,9.9
